,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
628,CHEMBL392721,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1ncc(C(C)NCC(C)(C)C)s1,134.0,active,452.57100000000014,4.194000000000003,3.0,5.0,6.872895201635193
629,CHEMBL240276,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)NCC(C)C)s1,33.0,active,466.5980000000001,4.646520000000003,3.0,5.0,7.481486060122112
630,CHEMBL240276,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)NCC(C)C)s1,3.1,active,452.5710000000001,4.3381000000000025,3.0,5.0,8.508638306165727
631,CHEMBL240276,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)NCC(C)C)s1,10.0,active,438.5440000000001,3.9464000000000024,3.0,5.0,8.0
632,CHEMBL238767,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1ncc(C(C)NCC(C)C)s1,4.2,active,438.54400000000015,3.948000000000002,3.0,5.0,8.3767507096021
633,CHEMBL277155,CCCCNC(C)c1sc(NC(=O)[C@H](CCC)NC(=O)Cc2cc(F)cc(F)c2)nc1C,7.1,active,492.5140000000001,4.408720000000003,3.0,5.0,8.148741651280925
634,CHEMBL392759,CCCCNC(C)c1cnc(NC(=O)[C@H](CCC)NC(=O)Cc2cc(F)cc(F)c2)s1,2.0,active,438.54400000000015,3.8663200000000026,3.0,5.0,8.698970004336019
635,CHEMBL238558,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1ncc(C(C)NC(C)C)s1,29.8,active,410.4900000000001,2.996900000000001,3.0,5.0,7.525783735923745
636,CHEMBL238557,CCCNC(C)c1cnc(NC(=O)[C@H](CCC)NC(=O)Cc2cc(F)cc(F)c2)s1,10.1,active,424.5170000000001,3.4762200000000023,3.0,5.0,7.995678626217358
637,CHEMBL238556,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)NCC(F)(F)F)s1,4.5,active,382.4360000000001,2.3461000000000003,3.0,5.0,8.346787486224656
638,CHEMBL241747,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)NCC)s1,42.0,active,455.6650000000003,4.472300000000003,3.0,6.0,7.376750709602099
639,CHEMBL393770,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1ncc(CNCC)s1,104.0,active,455.6650000000003,4.472300000000003,3.0,6.0,6.982966660701219
640,CHEMBL241745,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1nc(C)c(C(C)NC)s1,50.5,active,455.6650000000003,4.472300000000003,3.0,6.0,7.296708621881338
641,CHEMBL241537,CCC[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1ncc(CN)s1,93.0,active,441.63800000000026,3.8182000000000023,4.0,6.0,7.031517051446065
642,CHEMBL236773,CCC[C@H](NC(=O)[C@@H](O)C(C)(C)C)C(=O)Nc1ncc([C@H](C)CCCC(C)(C)OC)s1,1.14,active,481.6090000000002,5.196100000000004,2.0,5.0,8.943095148663527
643,CHEMBL236597,CCC[C@H](NC(=O)[C@@H](O)C(C)(C)C)C(=O)Nc1ncc([C@@H](C)CCCC(C)(C)OC)s1,0.11,active,495.6360000000003,5.586200000000006,2.0,5.0,9.958607314841775
644,CHEMBL236596,CCC[C@H](NC(=O)[C@@H](O)C(C)(C)C)C(=O)Nc1ncc(C(C)CCCC(C)(C)OC)s1,0.43,active,495.6360000000003,5.586200000000006,2.0,5.0,9.366531544420413
645,CHEMBL236592,CCC[C@H](NC(=O)[C@@H](O)C(C)(C)C)C(=O)Nc1ncc(C(C)CCCC(C)(C)O)s1,0.22,active,509.6630000000003,5.976300000000006,2.0,5.0,9.657577319177793
646,CHEMBL236595,COC(C)(C)CCCC(C)c1cnc(NC(=O)[C@H](C)NC(=O)CCc2cc(F)cc(F)c2)s1,0.22,active,495.63600000000025,5.322200000000006,3.0,5.0,9.657577319177793
647,CHEMBL391090,CC[C@H](NC(=O)CCc1cc(F)cc(F)c1)C(=O)Nc1ncc([C@H](C)CCCC(C)(C)OC)s1,81.5,active,441.6380000000003,4.082200000000002,3.0,6.0,7.088842391260023
648,CHEMBL237850,CC[C@H](NC(=O)CCc1cc(F)cc(F)c1)C(=O)Nc1ncc([C@@H](C)CCCC(C)(C)OC)s1,0.1,active,441.6380000000003,4.082200000000002,3.0,6.0,10.0
649,CHEMBL237666,CCC[C@H](NC(=O)CCc1cc(F)cc(F)c1)C(=O)Nc1ncc(C(C)CCCC(C)(C)OC)s1,0.14,active,495.6360000000003,5.586200000000006,2.0,5.0,9.853871964321762
650,CHEMBL393761,CCC[C@H](NC(=O)CCc1cc(F)cc(F)c1)C(=O)Nc1ncc(C(C)CCCC(C)(C)O)s1,0.05,active,495.6360000000003,5.586200000000006,2.0,5.0,10.301029995663981
651,CHEMBL236591,CCC[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)Nc1ncc([C@H](C)CCCC(C)(C)OC)s1,7.49,active,463.4840000000002,3.7180000000000017,2.0,3.0,8.125518182300533
652,CHEMBL237665,CCC[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)Nc1ncc([C@@H](C)CCCC(C)(C)OC)s1,0.3,active,429.47600000000017,4.124500000000003,2.0,4.0,9.522878745280337
653,CHEMBL237875,CC[C@H](NC(=O)CCc1cc(F)cc(F)c1)C(=O)Nc1ncc(C(C)CCCC(C)(C)OC)s1,13.6,active,463.4840000000002,3.7180000000000017,2.0,3.0,7.866461091629782
654,CHEMBL237875,CC[C@H](NC(=O)CCc1cc(F)cc(F)c1)C(=O)Nc1ncc(C(C)CCCC(C)(C)OC)s1,0.08,active,429.47600000000017,4.124500000000003,2.0,4.0,10.096910013008056
655,CHEMBL391420,CC(C(=O)NCc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,10.0,active,463.4840000000002,3.7180000000000017,2.0,3.0,8.0
656,CHEMBL267226,C[C@H](OC(=O)Nc1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,1500.0,intermediate,463.4840000000002,3.7180000000000017,2.0,3.0,5.823908740944319
657,CHEMBL391420,CC(C(=O)NCc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,22.0,active,463.4840000000002,3.7180000000000017,2.0,3.0,7.657577319177793
658,CHEMBL267226,C[C@H](OC(=O)Nc1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,2700.0,intermediate,463.4840000000002,3.7180000000000017,2.0,3.0,5.568636235841013
659,CHEMBL267959,C[C@H](C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,7.1,active,463.4840000000002,3.7180000000000017,2.0,3.0,8.148741651280925
660,CHEMBL235648,C[C@@H](C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,1.6,active,463.4840000000002,3.7180000000000017,2.0,3.0,8.795880017344075
661,CHEMBL235646,CC(C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@H]1C(=O)N(C)c2ccccc2-c2ccccc21,580.0,active,463.4840000000002,3.7180000000000017,2.0,3.0,6.236572006437063
662,CHEMBL235427,CC(C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,8.8,active,463.4840000000002,3.7180000000000017,2.0,3.0,8.05551732784983
663,CHEMBL267959,C[C@H](C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,8.7,active,455.55800000000016,4.174900000000003,2.0,3.0,8.060480747381382
664,CHEMBL235648,C[C@@H](C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,2.0,active,457.5300000000002,2.973200000000001,3.0,4.0,8.698970004336019
665,CHEMBL235646,CC(C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@H]1C(=O)N(C)c2ccccc2-c2ccccc21,620.0,active,453.5420000000002,3.927100000000002,2.0,3.0,6.2076083105017466
666,CHEMBL235427,CC(C(=O)NCc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,3.1,active,441.5310000000002,4.000800000000003,2.0,3.0,8.508638306165727
667,CHEMBL400638,CC(C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21)C(=O)NC(C)(C)c1ccccc1,20.0,active,427.50400000000013,3.4398000000000017,2.0,3.0,7.698970004336019
668,CHEMBL236083,CC(C(=O)NC(CO)c1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,25.0,active,337.3790000000001,1.608700000000001,2.0,3.0,7.6020599913279625
669,CHEMBL400637,CC(C(=O)NC1CCc2ccccc21)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,14.0,active,455.55800000000016,4.174900000000003,2.0,3.0,7.853871964321762
670,CHEMBL267960,CC(C(=O)NC(C)c1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,6.3,active,457.5300000000002,2.973200000000001,3.0,4.0,8.200659450546418
671,CHEMBL392113,CC(C(=O)NCc1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.075,active,453.5420000000002,3.927100000000002,2.0,3.0,10.1249387366083
672,CHEMBL430169,CC(C(N)=O)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,25.0,active,441.5310000000002,4.000800000000003,2.0,3.0,7.6020599913279625
673,CHEMBL400638,CC(C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21)C(=O)NC(C)(C)c1ccccc1,20.0,active,427.50400000000013,3.4398000000000017,2.0,3.0,7.698970004336019
674,CHEMBL236083,CC(C(=O)NC(CO)c1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,22.0,active,337.3790000000001,1.608700000000001,2.0,3.0,7.657577319177793
675,CHEMBL400637,CC(C(=O)NC1CCc2ccccc21)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,12.0,active,485.4090000000001,3.7996000000000025,2.0,4.0,7.920818753952375
676,CHEMBL267960,CC(C(=O)NC(C)c1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,5.7,active,433.4300000000001,3.192000000000001,2.0,3.0,8.244125144327509
677,CHEMBL392113,CC(C(=O)NCc1ccccc1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.015,active,419.40300000000013,2.8019000000000007,2.0,3.0,10.823908740944319
678,CHEMBL430169,CC(C(N)=O)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,5.3,active,391.4710000000001,2.6496000000000013,2.0,3.0,8.275724130399212
679,CHEMBL235870,CC(OC(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,0.002,active,409.48600000000016,2.2761000000000005,2.0,4.0,11.698970004336019
680,CHEMBL235869,CC(C(=O)NCCC(F)(F)F)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.024,active,433.4300000000001,3.192000000000001,2.0,3.0,10.619788758288394
681,CHEMBL235659,CC(C(=O)NCC(F)(F)F)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.042,active,419.40300000000013,2.8019000000000007,2.0,3.0,10.3767507096021
682,CHEMBL393542,CC(C(=O)NCC1CC1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.21,active,391.4710000000001,2.6496000000000013,2.0,3.0,9.67778070526608
683,CHEMBL235216,CCOCCNC(=O)C(C)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,3.3,active,409.48600000000016,2.2761000000000005,2.0,4.0,8.481486060122112
684,CHEMBL235869,CC(C(=O)NCCC(F)(F)F)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.037,active,485.4090000000001,3.7996000000000025,2.0,4.0,10.431798275933005
685,CHEMBL235659,CC(C(=O)NCC(F)(F)F)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.02,active,469.4100000000002,3.4372000000000025,2.0,3.0,10.698970004336019
686,CHEMBL393542,CC(C(=O)NCC1CC1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,0.09,active,485.4090000000001,3.7996000000000025,2.0,4.0,10.045757490560675
687,CHEMBL235216,CCOCCNC(=O)C(C)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,3.0,active,469.4100000000002,3.4372000000000025,2.0,3.0,8.522878745280337
688,CHEMBL235226,C[C@H](OC(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,1.7,active,395.4360000000002,3.803320000000002,1.0,5.0,8.769551078621726
689,CHEMBL428374,CC(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,1.7,active,395.4360000000002,3.803320000000002,1.0,5.0,8.769551078621726
690,CHEMBL235226,C[C@H](OC(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,8.6,active,395.4360000000002,3.803320000000002,1.0,5.0,8.065501548756432
691,CHEMBL428374,CC(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,3.0,active,540.1250000000001,8.243200000000007,1.0,4.0,8.522878745280337
692,CHEMBL248089,Cc1ccc(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)cc1,40000.0,inactive,413.9890000000002,7.776700000000008,1.0,2.0,4.3979400086720375
693,CHEMBL248089,Cc1ccc(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)cc1,13000.0,inactive,241.246,2.7845000000000004,2.0,2.0,4.886056647693163
694,CHEMBL248089,Cc1ccc(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)cc1,39000.0,inactive,367.4890000000002,6.008500000000006,1.0,3.0,4.4089353929735005
695,CHEMBL385554,CC(C)c1cc(C(C)C)c(S(=O)(=O)n2c3ccc(Cl)cc3c3ccc(C(C)C(=O)O)cc32)c(C(C)C)c1,9300.0,intermediate,353.46200000000016,5.618400000000006,1.0,3.0,5.031517051446065
696,CHEMBL218756,CCCCCCCCCCn1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,5800.0,intermediate,426.4060000000002,3.403100000000002,1.0,7.0,5.236572006437063
697,CHEMBL247894,O=C(O)COc1ccc2c(c1)[nH]c1ccccc12,40000.0,inactive,460.3050000000001,4.257400000000003,1.0,5.0,4.3979400086720375
699,CHEMBL247692,CCCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21,30000.0,inactive,415.8540000000001,4.1483000000000025,1.0,5.0,4.522878745280337
700,CHEMBL247691,CCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21,24000.0,inactive,507.65200000000027,6.865100000000007,1.0,5.0,4.619788758288394
701,CHEMBL392639,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cccc([N+](=O)[O-])c3)c2c1,16000.0,inactive,457.5070000000002,5.161900000000004,1.0,5.0,4.795880017344075
702,CHEMBL247492,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccccc3Br)c2c1,40000.0,inactive,517.4030000000001,5.532500000000002,1.0,5.0,4.3979400086720375
703,CHEMBL396693,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cc(F)cc(F)c3)c2c1,13000.0,inactive,540.1250000000001,8.243200000000007,1.0,4.0,4.886056647693163
704,CHEMBL247491,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccc(Cl)cc3)c2c1,32000.0,inactive,413.9890000000002,7.776700000000008,1.0,2.0,4.494850021680094
707,CHEMBL392028,CC(C)c1cc(C(C)C)c(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)c(C(C)C)c1,7800.0,intermediate,367.4890000000002,6.008500000000006,1.0,3.0,5.107905397309519
708,CHEMBL248090,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccc(-c4ccccc4)cc3)c2c1,13000.0,inactive,353.46200000000016,5.618400000000006,1.0,3.0,4.886056647693163
709,CHEMBL438846,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2c1,40000.0,inactive,426.4060000000002,3.403100000000002,1.0,7.0,4.3979400086720375
710,CHEMBL385554,CC(C)c1cc(C(C)C)c(S(=O)(=O)n2c3ccc(Cl)cc3c3ccc(C(C)C(=O)O)cc32)c(C(C)C)c1,20000.0,inactive,460.3050000000001,4.257400000000003,1.0,5.0,4.698970004336019
711,CHEMBL218756,CCCCCCCCCCn1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,40000.0,inactive,417.3890000000001,3.773100000000002,1.0,5.0,4.3979400086720375
712,CHEMBL247894,O=C(O)COc1ccc2c(c1)[nH]c1ccccc12,40000.0,inactive,415.8540000000001,4.1483000000000025,1.0,5.0,4.3979400086720375
713,CHEMBL247693,CCCCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21,40000.0,inactive,493.6250000000003,6.397900000000007,1.0,5.0,4.3979400086720375
714,CHEMBL247692,CCCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21,40000.0,inactive,423.4900000000002,4.447400000000004,1.0,5.0,4.3979400086720375
715,CHEMBL247691,CCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21,40000.0,inactive,507.65200000000027,6.865100000000007,1.0,5.0,4.3979400086720375
716,CHEMBL392639,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cccc([N+](=O)[O-])c3)c2c1,40000.0,inactive,457.5070000000002,5.161900000000004,1.0,5.0,4.3979400086720375
717,CHEMBL247492,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccccc3Br)c2c1,40000.0,inactive,517.4030000000001,5.532500000000002,1.0,5.0,4.3979400086720375
718,CHEMBL396693,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cc(F)cc(F)c3)c2c1,40000.0,inactive,511.94900000000007,6.121100000000005,1.0,3.0,4.3979400086720375
719,CHEMBL247491,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccc(Cl)cc3)c2c1,40000.0,inactive,540.1250000000001,8.243200000000007,1.0,4.0,4.3979400086720375
720,CHEMBL247490,CCCCCCCCc1ccc(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)cc1,40000.0,inactive,413.9890000000002,7.776700000000008,1.0,2.0,4.3979400086720375
721,CHEMBL396692,CCCc1ccc(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)cc1,40000.0,inactive,241.246,2.7845000000000004,2.0,2.0,4.3979400086720375
722,CHEMBL392028,CC(C)c1cc(C(C)C)c(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)c(C(C)C)c1,19000.0,inactive,381.5160000000002,6.398600000000007,1.0,3.0,4.721246399047171
723,CHEMBL248090,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccc(-c4ccccc4)cc3)c2c1,40000.0,inactive,367.4890000000002,6.008500000000006,1.0,3.0,4.3979400086720375
724,CHEMBL438846,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2c1,40000.0,inactive,353.46200000000016,5.618400000000006,1.0,3.0,4.3979400086720375
725,CHEMBL247471,C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1,7.1,active,426.4060000000002,3.403100000000002,1.0,7.0,8.148741651280925
726,CHEMBL385554,CC(C)c1cc(C(C)C)c(S(=O)(=O)n2c3ccc(Cl)cc3c3ccc(C(C)C(=O)O)cc32)c(C(C)C)c1,8500.0,intermediate,460.3050000000001,4.257400000000003,1.0,5.0,5.070581074285707
727,CHEMBL218756,CCCCCCCCCCn1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21,2900.0,intermediate,417.3890000000001,3.773100000000002,1.0,5.0,5.5376020021010435
728,CHEMBL247894,O=C(O)COc1ccc2c(c1)[nH]c1ccccc12,40000.0,inactive,415.8540000000001,4.1483000000000025,1.0,5.0,4.3979400086720375
729,CHEMBL247693,CCCCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21,11000.0,inactive,493.6250000000003,6.397900000000007,1.0,5.0,4.958607314841775
730,CHEMBL247692,CCCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21,17000.0,inactive,423.4900000000002,4.447400000000004,1.0,5.0,4.769551078621726
731,CHEMBL247691,CCCCCCCCn1c2ccccc2c2ccc(OCC(=O)O)cc21,19000.0,inactive,507.65200000000027,6.865100000000007,1.0,5.0,4.721246399047171
732,CHEMBL392639,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cccc([N+](=O)[O-])c3)c2c1,40000.0,inactive,457.5070000000002,5.161900000000004,1.0,5.0,4.3979400086720375
733,CHEMBL247492,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccccc3Br)c2c1,40000.0,inactive,517.4030000000001,5.532500000000002,1.0,5.0,4.3979400086720375
734,CHEMBL396693,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cc(F)cc(F)c3)c2c1,40000.0,inactive,485.0050000000001,4.819000000000004,1.0,4.0,4.3979400086720375
735,CHEMBL247491,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccc(Cl)cc3)c2c1,32000.0,inactive,550.0960000000001,5.076100000000006,0.0,5.0,4.494850021680094
736,CHEMBL247490,CCCCCCCCc1ccc(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)cc1,37000.0,inactive,550.0960000000001,5.076100000000006,0.0,5.0,4.431798275933005
737,CHEMBL396692,CCCc1ccc(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)cc1,38000.0,inactive,568.086,5.215200000000006,0.0,5.0,4.42021640338319
738,CHEMBL392028,CC(C)c1cc(C(C)C)c(S(=O)(=O)n2c3ccccc3c3ccc(OCC(=O)O)cc32)c(C(C)C)c1,7500.0,intermediate,568.086,5.215200000000006,0.0,5.0,5.1249387366083
739,CHEMBL248090,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3ccc(-c4ccccc4)cc3)c2c1,24000.0,inactive,546.1330000000002,5.327100000000006,0.0,5.0,4.619788758288394
740,CHEMBL438846,O=C(O)COc1ccc2c3ccccc3n(S(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2c1,40000.0,inactive,532.1060000000002,4.937000000000005,0.0,5.0,4.3979400086720375
741,CHEMBL429808,O=C(NCCc1ccccc1)OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,1096.0,intermediate,532.1060000000002,4.937000000000005,0.0,5.0,5.96018944585165
742,CHEMBL245424,O=C(OCC1CCc2ccc(F)cc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,56.0,active,532.1060000000002,4.937000000000005,0.0,5.0,7.251811972993799
743,CHEMBL245422,O=C(OCC1CCc2cc(F)ccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,1000.0,active,518.0790000000003,4.546900000000004,0.0,5.0,6.0
744,CHEMBL248487,O=C(OCC1CCc2c(F)ccc(F)c2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,217.0,active,492.04100000000017,4.012700000000003,0.0,5.0,6.663540266151471
745,CHEMBL248288,O=C(OCC1CCc2c(F)cc(F)cc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,219.0,active,463.9870000000002,3.4098000000000015,1.0,5.0,6.6595558851598815
746,CHEMBL246028,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCCC2)CC1,255.0,active,532.1060000000002,4.937000000000005,0.0,5.0,6.5934598195660445
747,CHEMBL231250,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,1000.0,active,494.0130000000003,2.5966000000000005,1.0,6.0,6.0
748,CHEMBL231250,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,39.0,active,492.04100000000017,4.014300000000003,0.0,5.0,7.4089353929735005
749,CHEMBL231250,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,73.0,active,515.0350000000001,4.486000000000003,1.0,6.0,7.136677139879544
750,CHEMBL247257,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCC2)CC1,290.0,active,500.0200000000001,4.903800000000005,0.0,5.0,6.5376020021010435
751,CHEMBL391446,CN(C)C1CCN(C(=O)OCC2CCc3ccccc3N2S(=O)(=O)c2ccc(Cl)cc2)CC1,629.0,active,471.9660000000001,4.1715000000000035,1.0,5.0,6.201349354554731
752,CHEMBL247255,NC1CCN(C(=O)OCC2CCc3ccccc3N2S(=O)(=O)c2ccc(Cl)cc2)CC1,680.0,active,520.0950000000001,4.792900000000005,0.0,5.0,6.167491087293763
753,CHEMBL392912,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1,540.0,active,492.04100000000017,4.0606000000000035,1.0,5.0,6.267606240177032
754,CHEMBL239794,O=C(OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(CCO)CC1,299.0,active,520.0950000000001,4.794500000000005,0.0,5.0,6.52432881167557
755,CHEMBL241730,CCCN1CCN(C(=O)OCC2CCc3ccccc3N2S(=O)(=O)c2ccc(Cl)cc2)CC1,440.0,active,492.04100000000017,4.062200000000003,1.0,5.0,6.356547323513812
756,CHEMBL241729,CCN(Cc1ccnc(N)c1)C(=O)OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,580.0,active,515.9750000000001,4.684700000000005,1.0,6.0,6.236572006437063
757,CHEMBL241728,CCN(Cc1ccncc1)C(=O)OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,88.0,active,424.90600000000006,2.568600000000001,2.0,5.0,7.055517327849832
758,CHEMBL239585,O=C(NCc1ccncc1)OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,1644.0,intermediate,578.15,5.8505000000000065,0.0,5.0,5.784098186795968
759,CHEMBL239584,CCN(CCC1CCCN1C)C(=O)OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,253.0,active,626.194,7.033600000000008,0.0,5.0,6.5968794788241825
760,CHEMBL239583,CN1CCCC1CCNC(=O)OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,504.0,active,685.193,6.000400000000006,1.0,6.0,6.297569463554475
761,CHEMBL241726,CCN(CCCN1CCCC1)C(=O)OCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,172.0,active,608.151,5.988000000000007,0.0,5.0,6.764471553092451
